id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan_pengeluaran;nilai_inflasi;satuan;tahun
4261;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;8;AGUSTUS;-0,03;PERSEN;2023
4262;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;-0,5;PERSEN;2023
4263;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0;PERSEN;2023
4264;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0,04;PERSEN;2023
4265;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0,29;PERSEN;2023
4266;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;8;AGUSTUS;0,03;PERSEN;2023
4267;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;8;AGUSTUS;0,11;PERSEN;2023
4268;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0,07;PERSEN;2023
4269;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0;PERSEN;2023
4270;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;8;AGUSTUS;0,71;PERSEN;2023
4271;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0;PERSEN;2023
4272;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;0,25;PERSEN;2023
4273;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;9;SEPTEMBER;0,09;PERSEN;2023
4274;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;-0,31;PERSEN;2023
4275;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;0,15;PERSEN;2023
4276;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;0,01;PERSEN;2023
4277;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;0,13;PERSEN;2023
4278;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;9;SEPTEMBER;0,01;PERSEN;2023
4279;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;9;SEPTEMBER;0,6;PERSEN;2023
4280;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;9;SEPTEMBER;0,38;PERSEN;2023
4281;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;9;SEPTEMBER;0;PERSEN;2023
4282;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;9;SEPTEMBER;0;PERSEN;2023
4283;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;9;SEPTEMBER;0,42;PERSEN;2023
4284;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;9;SEPTEMBER;0,07;PERSEN;2023
4285;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;10;OKTOBER;0,15;PERSEN;2023
4286;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;10;OKTOBER;0,22;PERSEN;2023
4287;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;10;OKTOBER;0,38;PERSEN;2023
4288;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;10;OKTOBER;0;PERSEN;2023
4289;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;10;OKTOBER;0,26;PERSEN;2023
4290;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;10;OKTOBER;0,07;PERSEN;2023
4291;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;10;OKTOBER;0,36;PERSEN;2023
4292;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;10;OKTOBER;0;PERSEN;2023
4293;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;10;OKTOBER;-0,04;PERSEN;2023
4294;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;10;OKTOBER;0;PERSEN;2023
4295;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;10;OKTOBER;0;PERSEN;2023
4296;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;10;OKTOBER;0,34;PERSEN;2023
4297;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;11;NOVEMBER;0,26;PERSEN;2023
4298;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1,06;PERSEN;2023
4299;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0,12;PERSEN;2023
4300;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0;PERSEN;2023
4301;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;-0,04;PERSEN;2023
4302;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;11;NOVEMBER;0,01;PERSEN;2023
4303;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;11;NOVEMBER;-0,3;PERSEN;2023
4304;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-0,03;PERSEN;2023
4305;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;0,04;PERSEN;2023
4306;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;11;NOVEMBER;0;PERSEN;2023
4307;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0,1;PERSEN;2023
4308;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;0,64;PERSEN;2023
4309;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;12;DESEMBER;0,27;PERSEN;2023
4310;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;0,94;PERSEN;2023
4311;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;12;DESEMBER;0;PERSEN;2023
4312;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0;PERSEN;2023
4313;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0,11;PERSEN;2023
4314;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;12;DESEMBER;-0,02;PERSEN;2023
4315;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;12;DESEMBER;0;PERSEN;2023
4316;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;0,13;PERSEN;2023
4317;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;0,11;PERSEN;2023
4318;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;12;DESEMBER;0;PERSEN;2023
4319;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;0;PERSEN;2023
4320;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;0,35;PERSEN;2023
4321;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;1;JANUARI;0,41;PERSEN;2023
4322;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;1;JANUARI;1;PERSEN;2023
4323;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;1;JANUARI;1,09;PERSEN;2023
4324;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;1;JANUARI;0,01;PERSEN;2023
4325;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;0,14;PERSEN;2023
4326;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;1;JANUARI;-0,07;PERSEN;2023
4327;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;1;JANUARI;-0,29;PERSEN;2023
4328;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;-0,13;PERSEN;2023
4329;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;-0,03;PERSEN;2023
4330;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;1;JANUARI;0;PERSEN;2023
4331;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;0;PERSEN;2023
4332;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;1,16;PERSEN;2023
4333;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;2;FEBRUARI;0,41;PERSEN;2023
4334;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;1,36;PERSEN;2023
4335;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;-0,21;PERSEN;2023
4336;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;-0,03;PERSEN;2023
4337;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0,1;PERSEN;2023
4338;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;2;FEBRUARI;0;PERSEN;2023
4339;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;2;FEBRUARI;0;PERSEN;2023
4340;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;0;PERSEN;2023
4341;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;0;PERSEN;2023
4342;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2023
4343;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0;PERSEN;2023
4344;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;-0,06;PERSEN;2023
4345;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;3;MARET;0,07;PERSEN;2023
4346;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;0,2;PERSEN;2023
4347;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;3;MARET;0,04;PERSEN;2023
4348;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0,01;PERSEN;2023
4349;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0,24;PERSEN;2023
4350;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;3;MARET;-0,66;PERSEN;2023
4351;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;3;MARET;0,24;PERSEN;2023
4352;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0;PERSEN;2023
4353;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0;PERSEN;2023
4354;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;3;MARET;0;PERSEN;2023
4355;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0;PERSEN;2023
4356;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;-0,06;PERSEN;2023
4357;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;4;APRIL;0,63;PERSEN;2023
4358;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;0,96;PERSEN;2023
4359;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;4;APRIL;1,09;PERSEN;2023
4360;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0,71;PERSEN;2023
4361;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;0,03;PERSEN;2023
4362;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;4;APRIL;1,15;PERSEN;2023
4363;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;4;APRIL;0,68;PERSEN;2023
4364;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;-0,01;PERSEN;2023
4365;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0;PERSEN;2023
4366;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;4;APRIL;0;PERSEN;2023
4367;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;0;PERSEN;2023
4368;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;0,21;PERSEN;2023
4369;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;5;MEI;0,27;PERSEN;2023
4370;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;0,95;PERSEN;2023
4371;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;5;MEI;0,01;PERSEN;2023
4372;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;0,02;PERSEN;2023
4373;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;0,01;PERSEN;2023
4374;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;5;MEI;0,01;PERSEN;2023
4375;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;5;MEI;-0,69;PERSEN;2023
4376;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2023
4377;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;0;PERSEN;2023
4378;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;5;MEI;0;PERSEN;2023
4379;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0,21;PERSEN;2023
4380;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;0,02;PERSEN;2023
4381;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;6;JUNI;0,04;PERSEN;2023
4382;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;0,17;PERSEN;2023
4383;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;6;JUNI;-0,01;PERSEN;2023
4384;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0,02;PERSEN;2023
4385;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,27;PERSEN;2023
4386;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;6;JUNI;0,05;PERSEN;2023
4387;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;6;JUNI;-0,29;PERSEN;2023
4388;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;-0,01;PERSEN;2023
4389;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0;PERSEN;2023
4390;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;6;JUNI;0;PERSEN;2023
4391;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;0;PERSEN;2023
4392;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;0,04;PERSEN;2023
4393;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;7;JULI;0,13;PERSEN;2023
4394;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;-0,01;PERSEN;2023
4395;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;7;JULI;0,08;PERSEN;2023
4396;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0,53;PERSEN;2023
4397;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;-0,25;PERSEN;2023
4398;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;7;JULI;0,04;PERSEN;2023
4399;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;7;JULI;0,01;PERSEN;2023
4400;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0,46;PERSEN;2023
4401;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;-0,06;PERSEN;2023
4402;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;7;JULI;1,01;PERSEN;2023
4403;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0;PERSEN;2023
4404;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;0,11;PERSEN;2023
4405;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;8;AGUSTUS;-0,04;PERSEN;2023
4406;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;-0,12;PERSEN;2023
4407;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0,12;PERSEN;2023
4408;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;-0,21;PERSEN;2023
4409;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;-0,07;PERSEN;2023
4410;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;8;AGUSTUS;0,1;PERSEN;2023
4411;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;8;AGUSTUS;0,02;PERSEN;2023
4412;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0,23;PERSEN;2023
4413;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0,03;PERSEN;2023
4414;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;8;AGUSTUS;0,77;PERSEN;2023
4415;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0;PERSEN;2023
4416;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;0,24;PERSEN;2023
4417;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;9;SEPTEMBER;0,34;PERSEN;2023
4418;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;0,91;PERSEN;2023
4419;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;-0,05;PERSEN;2023
4420;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;-0,02;PERSEN;2023
4421;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;-0,18;PERSEN;2023
4422;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;9;SEPTEMBER;0,01;PERSEN;2023
4423;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;9;SEPTEMBER;0,38;PERSEN;2023
4424;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;9;SEPTEMBER;-0,01;PERSEN;2023
4425;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;9;SEPTEMBER;0;PERSEN;2023
4426;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;9;SEPTEMBER;0;PERSEN;2023
4427;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;9;SEPTEMBER;0,19;PERSEN;2023
4428;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;9;SEPTEMBER;0,25;PERSEN;2023
4429;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;10;OKTOBER;0,01;PERSEN;2023
4430;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;10;OKTOBER;-0,15;PERSEN;2023
4431;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;10;OKTOBER;0,14;PERSEN;2023
4432;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;10;OKTOBER;0,02;PERSEN;2023
4433;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;10;OKTOBER;0,11;PERSEN;2023
4434;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;10;OKTOBER;0,01;PERSEN;2023
4435;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;10;OKTOBER;0,32;PERSEN;2023
4436;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;10;OKTOBER;0;PERSEN;2023
4437;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;10;OKTOBER;0;PERSEN;2023
4438;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;10;OKTOBER;0;PERSEN;2023
4439;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;10;OKTOBER;0,08;PERSEN;2023
4440;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;10;OKTOBER;0,06;PERSEN;2023
4441;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UMUM;11;NOVEMBER;0,26;PERSEN;2023
4442;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;0,96;PERSEN;2023
4443;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0,05;PERSEN;2023
4444;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;-0,07;PERSEN;2023
4445;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;-0,13;PERSEN;2023
4446;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;11;NOVEMBER;0,01;PERSEN;2023
4447;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;11;NOVEMBER;-0,24;PERSEN;2023
